Author_Node_ID,Publication_Node_ID,Author_Position
1040438,5015331,2
1048424,5015331,1
1039603,5015332,1
1031012,5015333,1
1036832,5015334,3
1047861,5015334,1
1048971,5015334,2
1029860,5015335,1
1041272,5015335,2
1027294,5015336,1
1049907,5015336,2
1032299,5015337,2
1039618,5015337,1
1038967,5015338,1
1045065,5015338,3
1045388,5015338,2
1035120,5015339,2
1039089,5015339,3
1040430,5015339,1
1029023,5015340,1
1046330,5015340,2
1043532,5015341,1
1026537,5015342,2
1038890,5015342,1
1025201,5015343,2
1045949,5015343,1
1025333,5015344,3
1031446,5015344,2
1040811,5015344,1
1025404,5015345,1
1026162,5015345,2
1034160,5015346,1
1036835,5015346,2
1032937,5015347,2
1046694,5015347,1
1024577,5015348,3
1027335,5015348,2
1030550,5015348,1
1033760,5015349,1
1036861,5015350,1
1042194,5015351,2
1043561,5015351,1
1031809,5015352,3
1038865,5015352,2
1049499,5015352,1
1036410,5015353,1
1040810,5015353,2
1026195,5015354,3
1028545,5015354,2
1037004,5015354,1
1024819,5015355,1
1037842,5015356,1
1042989,5015356,2
1025661,5015357,1
1043174,5015357,2
1033798,5015358,1
1045543,5015358,2
1045034,5015359,1
1040886,5015360,2
1049221,5015360,1
1036794,5015361,1
1041604,5015362,1
1041604,5015363,1
1025304,5015364,1
1043561,5015364,2
1030189,5015365,2
1049053,5015365,1
1028410,5015366,1
1030868,5015366,2
1031012,5015367,2
1043504,5015367,3
1044590,5015367,1
1035484,5015368,2
1037212,5015368,3
1049010,5015368,1
1033011,5015369,2
1033470,5015369,1
1029819,5015370,2
1033995,5015370,1
1047556,5015370,3
1039004,5015371,1
1024496,5015372,1
1030189,5015373,2
1049648,5015373,1
1030460,5015374,1
1039128,5015374,3
1038653,5015374,2
1042563,5015375,2
1048104,5015375,1
1025833,5015376,2
1036795,5015376,1
1045309,5015377,2
1048675,5015377,1
1031662,5015378,3
1045065,5015378,1
1045443,5015378,2
1035121,5015379,1
1033521,5015380,1
1038537,5015381,1
1026009,5015382,1
1031265,5015382,2
1024880,5015383,1
1026199,5015383,2
1035039,5015384,1
1042164,5015385,1
1038227,5015386,1
1046033,5015386,2
1033228,5015387,1
1041961,5015387,2
1030549,5015388,1
1041272,5015388,2
1035128,5015389,1
1025180,5015390,1
1031657,5015390,2
1031751,5015391,2
1035815,5015391,1
1037551,5015392,1
1038433,5015392,2
1024646,5015393,2
1027515,5015393,1
1026516,5015394,1
1033010,5015394,2
1042456,5015395,2
1045652,5015395,1
1041279,5015396,1
1038378,5015397,1
1044535,5015397,2
1048342,5015398,1
1024649,5015399,1
1030912,5015400,1
1024932,5015401,2
1039709,5015401,1
1031089,5015402,2
1044961,5015402,1
1041549,5015403,1
1038169,5015404,2
1045832,5015404,1
1037990,5015405,2
1041561,5015405,1
1030549,5015406,1
1043068,5015406,2
1030184,5015407,4
1035935,5015407,1
1036332,5015407,3
1039750,5015407,2
1040505,5015408,2
1043843,5015408,1
1025203,5015409,1
1040886,5015409,2
1026910,5015410,1
1028762,5015411,1
1049703,5015411,2
1025299,5015412,1
1039149,5015412,2
1047505,5015413,1
1025826,5015414,2
1026201,5015414,1
1038227,5015415,2
1040446,5015415,1
1026537,5015416,2
1043528,5015416,1
1036794,5015417,1
1040365,5015418,2
1046205,5015418,1
1039732,5015419,2
1041871,5015419,1
1033384,5015420,1
1043871,5015420,2
1025717,5015421,1
1049159,5015421,2
1026089,5015422,2
1046260,5015422,1
1029646,5015423,1
1035508,5015423,2
1047043,5015424,1
1045018,5015425,2
1048173,5015425,1
1030303,5015426,2
1031773,5015426,3
1033713,5015426,1
1025112,5015427,2
1034594,5015427,3
1042329,5015427,1
1048424,5015428,1
1048980,5015429,1
1030008,5015430,1
1029506,5015431,2
1033974,5015431,1
1024497,5015432,2
1030291,5015432,1
1042456,5015433,2
1045652,5015433,1
1029298,5015434,1
1048173,5015435,1
1031020,5015436,1
1026610,5015437,3
1028793,5015437,2
1046862,5015437,1
1032500,5015438,3
1035508,5015438,1
1037491,5015438,2
1035085,5015439,1
1039055,5015440,1
1048555,5015440,3
1049077,5015440,2
1025832,5015441,1
1027318,5015441,2
1048174,5015441,3
1049868,5015441,4
1046809,5015442,1
1049731,5015442,2
1030700,5015443,1
1043923,5015444,1
1026595,5015445,2
1042443,5015445,1
1037416,5015446,1
1032565,5015447,3
1039237,5015447,2
1041456,5015447,1
1037990,5015448,2
1042793,5015448,1
1040419,5015449,2
1040811,5015449,1
1031023,5015450,2
1032154,5015450,1
1025525,5015451,1
1026759,5015451,4
1036367,5015451,3
1043375,5015451,2
1029916,5015452,1
1041471,5015452,2
1024674,5015453,2
1034389,5015453,1
1038805,5015453,3
1029946,5015454,2
1046330,5015454,1
1024537,5015455,1
1038890,5015455,2
1031284,5015456,2
1041716,5015456,1
1028970,5015457,1
1034222,5015457,2
1046628,5015457,3
1025667,5015458,1
1044414,5015458,2
1026941,5015459,1
1029815,5015460,1
1031773,5015460,2
1040254,5015461,1
1033433,5015462,1
1039715,5015462,3
1041400,5015462,2
1036608,5015463,3
1039128,5015463,2
1039702,5015463,1
1024620,5015464,1
1048974,5015464,3
1048975,5015464,2
1045064,5015465,1
1048592,5015465,2
1029029,5015466,1
1041152,5015466,3
1044167,5015466,2
1045829,5015466,4
1028702,5015467,1
1031754,5015467,2
1046965,5015468,1
1041558,5015469,1
1042258,5015469,2
1025423,5015470,1
1043245,5015470,3
1043405,5015470,2
1025330,5015471,1
1039252,5015471,2
1032980,5015472,1
1036007,5015472,2
1024713,5015473,1
1029646,5015474,2
1035508,5015474,3
1036282,5015474,1
1025196,5015475,1
1046962,5015475,2
1031224,5015476,1
1046353,5015477,1
1046270,5015478,1
1036333,5015479,1
1045887,5015479,2
1031265,5015480,2
1032687,5015480,1
1036532,5015480,3
1032687,5015481,1
1042443,5015481,2
1029077,5015482,2
1048395,5015482,1
1035057,5015483,1
1043245,5015483,3
1028375,5015483,2
1040947,5015484,2
1045778,5015484,1
1032740,5015485,1
1041695,5015485,2
1028039,5015486,2
1033821,5015486,1
1047861,5015487,1
1048971,5015487,2
1042460,5015488,2
1047984,5015488,1
1044783,5015489,1
1036256,5015490,2
1039622,5015490,1
1045387,5015491,1
1049727,5015491,2
1040734,5015492,1
1024880,5015493,1
1026199,5015493,2
1028562,5015493,3
1028530,5015494,1
1048974,5015495,2
1048975,5015495,1
1026172,5015496,1
1041717,5015497,1
1042271,5015497,2
1029694,5015498,1
1031275,5015498,2
1035039,5015498,3
1036318,5015499,2
1044014,5015499,1
1030238,5015500,1
1025225,5015501,1
1026102,5015502,3
1034324,5015502,2
1046199,5015502,1
1024476,5015503,1
1043504,5015504,2
1044590,5015504,1
1024686,5015505,3
1038778,5015505,1
1040947,5015505,2
1024824,5015506,3
1042039,5015506,2
1043333,5015506,1
1026178,5015507,2
1031869,5015507,1
1030416,5015508,2
1035085,5015508,1
1040734,5015509,1
1037846,5015510,2
1040956,5015510,1
1045728,5015511,1
1039709,5015512,1
1036863,5015513,1
1036383,5015514,1
1034255,5015515,1
1045913,5015515,2
1026475,5015516,2
1044127,5015516,1
1035999,5015517,1
1026282,5015518,2
1032088,5015518,1
1030686,5015519,2
1047672,5015519,1
1040375,5015520,1
1034396,5015521,1
1044158,5015522,1
1036282,5015523,2
1043889,5015523,1
1044983,5015524,1
1029416,5015525,1
1031773,5015526,1
1037758,5015526,2
1041351,5015527,1
1028363,5015528,2
1041611,5015528,1
1030243,5015529,1
1046990,5015529,2
1029555,5015530,1
1048342,5015531,1
1029510,5015532,1
1044225,5015533,1
1044519,5015534,1
1025222,5015535,2
1043659,5015535,1
1027422,5015536,1
1031122,5015536,2
1034404,5015537,1
1037846,5015537,2
1026481,5015538,2
1041768,5015538,1
1025027,5015539,1
1038064,5015539,2
1026583,5015540,1
1027422,5015541,1
1048270,5015541,2
1029841,5015542,2
1046436,5015542,1
1032867,5015543,2
1040419,5015543,1
1029132,5015544,3
1031117,5015544,2
1036564,5015544,1
1039596,5015545,1
1045728,5015545,2
1033256,5015546,1
1034028,5015547,1
1031773,5015548,2
1040277,5015548,1
1030883,5015549,1
1047724,5015549,2
1043045,5015550,1
1044379,5015551,1
1048342,5015552,1
1030969,5015553,1
1048258,5015554,1
1037846,5015555,2
1042669,5015555,1
1026524,5015556,2
1030684,5015556,3
1043654,5015556,1
1028494,5015557,1
1035209,5015557,2
1028645,5015558,1
1028786,5015558,2
1047832,5015559,1
1024779,5015560,1
1049217,5015560,2
1041351,5015561,1
1049885,5015561,2
1041572,5015562,1
1026158,5015563,1
1045785,5015564,1
1026595,5015565,2
1037846,5015565,3
1040257,5015565,1
1031022,5015566,1
1026597,5015567,1
1037554,5015568,1
1049187,5015568,2
1027422,5015569,1
1048270,5015569,2
1030154,5015570,1
1041351,5015571,1
1034098,5015572,1
1043063,5015572,2
1038028,5015573,1
1038517,5015574,1
1045373,5015575,1
1049496,5015575,2
1034522,5015576,1
1039709,5015577,1
1048012,5015578,1
1039709,5015579,1
1043045,5015579,2
1029518,5015580,1
1034427,5015581,1
1029224,5015582,1
1038891,5015583,2
1043025,5015583,1
1048309,5015583,3
1029924,5015584,1
1028790,5015585,2
1038800,5015585,1
1031510,5015586,4
1034748,5015586,3
1040984,5015586,1
1043355,5015586,2
1046353,5015587,1
1040375,5015588,1
1044036,5015588,2
1048342,5015589,1
1031472,5015590,1
1039635,5015590,2
1042329,5015591,1
1044029,5015592,1
1047291,5015592,2
1029499,5015593,2
1046815,5015593,1
1045387,5015594,1
1045568,5015595,1
1035206,5015596,2
1043635,5015596,1
1040375,5015597,1
1039862,5015598,1
1042669,5015599,1
1040985,5015600,1
1032122,5015601,1
1040251,5015601,2
1039566,5015602,1
1029824,5015603,1
1048635,5015604,1
1044095,5015605,1
1048729,5015605,2
1032360,5015606,3
1039942,5015606,2
1045001,5015606,1
1030686,5015607,1
1033839,5015608,1
1030316,5015609,1
1034232,5015610,1
1035252,5015611,1
1031156,5015612,2
1046791,5015612,1
1031919,5015613,1
1046168,5015614,1
1033319,5015615,1
1028819,5015616,1
1036857,5015616,2
1044224,5015617,1
1031132,5015618,1
1048342,5015619,1
1042329,5015620,1
1044781,5015621,1
1035108,5015622,1
1030696,5015623,1
1033449,5015624,2
1041191,5015624,1
1034261,5015625,1
1034368,5015626,1
1038477,5015626,2
1029555,5015627,2
1042406,5015627,1
1040375,5015628,1
1035143,5015629,1
1030679,5015630,1
1038956,5015631,1
1041450,5015631,2
1024779,5015632,2
1042669,5015632,1
1044225,5015632,3
1042403,5015633,1
1027455,5015634,1
1042910,5015634,2
1033959,5015635,1
1024564,5015636,3
1031022,5015636,1
1034210,5015636,2
1031461,5015637,1
1044535,5015637,2
1038840,5015638,2
1041699,5015638,1
1025721,5015639,2
1042847,5015639,1
1044519,5015640,1
1027351,5015641,2
1028733,5015641,1
1040805,5015642,1
1045728,5015643,1
1027544,5015644,3
1031801,5015644,2
1034241,5015644,1
1038868,5015645,2
1042669,5015645,1
1035209,5015646,1
1024779,5015647,1
1036282,5015648,1
1026921,5015649,3
1029890,5015649,1
1043443,5015649,2
1036815,5015650,1
1034215,5015651,2
1046280,5015651,1
1030243,5015652,1
1026158,5015653,1
1032879,5015654,1
1038545,5015655,1
1035108,5015656,1
1045834,5015656,2
1030557,5015657,1
1043260,5015658,1
1030504,5015659,1
1024880,5015660,2
1034042,5015660,1
1034286,5015661,1
1037667,5015662,2
1044990,5015662,1
1034410,5015663,1
1041778,5015663,2
1034680,5015664,1
1036462,5015665,2
1038477,5015665,1
1043063,5015666,1
1030867,5015667,1
1033814,5015668,1
1033333,5015669,1
1047242,5015669,2
1042840,5015670,1
1026524,5015671,1
1027669,5015671,2
1045568,5015672,2
1049882,5015672,1
1033045,5015673,1
1030912,5015674,1
1038028,5015675,2
1048406,5015675,1
1038764,5015676,1
1030243,5015677,1
1044963,5015678,1
1026732,5015679,1
1040375,5015680,1
1033393,5015681,1
1031752,5015682,2
1034396,5015682,1
1024589,5015683,2
1031846,5015683,1
1026835,5015684,1
1044597,5015685,2
1048590,5015685,1
1033171,5015686,1
1035150,5015687,1
1046751,5015687,2
1031144,5015688,1
1029217,5015689,2
1038477,5015689,1
1038167,5015690,1
1049217,5015690,2
1047052,5015691,1
1038847,5015692,2
1039004,5015692,1
1034368,5015693,1
1038477,5015693,2
1048342,5015694,1
1033393,5015695,1
1037988,5015696,1
1024977,5015697,1
1026175,5015698,1
1030557,5015698,2
1030686,5015699,1
1036189,5015699,2
1028679,5015700,1
1034360,5015700,2
1026835,5015701,1
1030359,5015702,2
1042492,5015702,1
1040375,5015703,1
1034112,5015704,1
1027669,5015705,2
1044091,5015705,1
1038545,5015706,1
1048855,5015707,1
1045782,5015708,1
1027555,5015709,2
1031022,5015709,1
1042329,5015710,1
1042344,5015710,2
1033678,5015711,2
1040923,5015711,1
1044324,5015712,1
1038545,5015713,1
1044406,5015714,2
1043031,5015714,1
1037990,5015715,1
1033839,5015716,2
1047747,5015716,1
1037048,5015717,1
1043074,5015718,1
1030541,5015719,1
1030557,5015719,2
1030008,5015720,1
1038849,5015721,2
1048249,5015721,1
1024497,5015722,3
1030291,5015722,1
1041748,5015722,2
1032619,5015723,1
1031443,5015724,2
1034772,5015724,1
1028970,5015725,1
1030679,5015725,3
1031656,5015725,2
1029189,5015726,1
1037224,5015727,1
1042465,5015728,2
1047724,5015728,1
1041509,5015729,1
1025426,5015730,1
1042329,5015731,1
1028791,5015732,1
1036822,5015732,2
1047397,5015733,1
1032879,5015734,1
1042492,5015735,1
1034232,5015736,1
1029565,5015737,1
1030049,5015737,2
1028772,5015738,1
1043087,5015739,1
1034452,5015740,2
1036713,5015740,1
1048010,5015740,3
1031090,5015741,2
1034056,5015741,1
1034249,5015742,1
1024976,5015743,1
1024589,5015744,2
1031846,5015744,1
1034748,5015745,2
1043356,5015745,1
1033370,5015746,1
1044596,5015746,2
1044313,5015747,1
1048270,5015748,1
1027791,5015749,1
1034034,5015750,1
1034429,5015751,1
1036240,5015752,1
1031217,5015753,1
1034655,5015753,2
1048330,5015754,1
1026481,5015755,1
1033276,5015755,3
1041768,5015755,2
1034223,5015756,2
1042968,5015756,1
1044975,5015756,3
1038376,5015757,1
1048881,5015758,1
1026623,5015759,5
1042943,5015759,1
1043031,5015759,3
1043083,5015759,4
1049175,5015759,2
1030883,5015760,1
1047724,5015760,2
1039006,5015761,1
1034261,5015762,1
1038700,5015763,1
1034249,5015764,1
1031383,5015765,2
1048357,5015765,1
1034255,5015766,1
1040175,5015766,2
1025396,5015767,3
1034255,5015767,1
1047295,5015767,2
1028780,5015768,2
1030341,5015768,1
1030135,5015769,1
1043996,5015769,2
1036428,5015770,1
1041351,5015771,1
1032517,5015772,1
1039715,5015773,1
1024564,5015774,6
1026551,5015774,4
1034210,5015774,5
1037809,5015774,3
1038654,5015774,1
1038800,5015774,2
1032900,5015775,1
1043695,5015776,1
1043045,5015777,1
1028681,5015778,1
1030679,5015778,2
1038847,5015778,4
1039004,5015778,3
1028681,5015779,1
1038847,5015779,3
1039004,5015779,2
1034312,5015780,1
1045020,5015780,2
1046436,5015780,3
1030247,5015781,1
1024577,5015782,1
1031478,5015782,2
1043800,5015783,1
1030243,5015784,1
1033793,5015784,2
1030170,5015785,1
1033959,5015785,3
1049217,5015785,2
1027337,5015786,2
1032224,5015786,1
1047724,5015787,1
1024779,5015788,2
1038167,5015788,1
1027447,5015789,1
1045040,5015789,2
1035143,5015790,1
1024526,5015791,1
1034033,5015792,1
1026919,5015793,1
1024497,5015794,2
1030291,5015794,1
1035999,5015795,1
1039888,5015796,2
1040255,5015796,1
1032188,5015797,1
1030277,5015798,1
1031790,5015798,2
1031820,5015798,3
1030912,5015799,1
1024577,5015800,1
1037768,5015800,2
1034906,5015801,1
1038748,5015802,2
1042938,5015802,1
1030170,5015803,1
1030557,5015803,2
1026481,5015804,1
1042091,5015804,2
1027858,5015805,1
1049882,5015806,1
1035400,5015807,1
1046809,5015807,2
1026524,5015808,1
1034599,5015808,2
1048549,5015809,1
1030277,5015810,1
1040507,5015810,2
1034617,5015811,1
1044278,5015811,2
1041787,5015812,1
1033193,5015813,1
1039574,5015814,1
1037224,5015815,1
1030170,5015816,1
1031774,5015817,1
1044014,5015818,1
1044014,5015819,1
1047808,5015820,1
1043729,5015821,1
1048342,5015822,1
1041440,5015823,1
1033019,5015824,1
1037825,5015825,1
1034413,5015826,1
1040666,5015827,1
1028645,5015828,2
1040273,5015828,1
1028715,5015829,1
1047567,5015829,2
1040419,5015830,1
1032943,5015831,1
1043444,5015831,2
1028927,5015832,1
1031773,5015832,2
1039292,5015832,3
1043294,5015832,5
1044381,5015832,4
1033355,5015833,2
1035181,5015833,4
1035289,5015833,3
1044334,5015833,1
1046280,5015834,1
1042061,5015835,1
1049305,5015835,2
1032679,5015836,1
1041787,5015836,2
1032197,5015837,1
1034957,5015837,2
1028807,5015838,3
1043164,5015838,2
1047857,5015838,1
1045777,5015839,2
1046116,5015839,1
1024486,5015840,1
1048324,5015840,2
1025533,5015841,2
1028632,5015841,1
1027359,5015842,1
1032099,5015843,1
1041209,5015843,2
1048545,5015843,3
1038773,5015844,1
1034138,5015845,2
1035592,5015845,3
1037472,5015845,1
1034872,5015846,2
1039534,5015846,1
1025574,5015847,1
1036419,5015847,2
1040336,5015847,3
1035075,5015848,2
1042513,5015848,1
1036659,5015849,1
1048440,5015849,2
1030398,5015850,2
1046510,5015850,1
1027196,5015851,2
1029116,5015851,5
1033196,5015851,3
1036577,5015851,6
1045428,5015851,4
1045941,5015851,1
1037664,5015852,1
1047741,5015852,2
1031042,5015853,1
1031067,5015854,1
1041478,5015854,2
1047039,5015855,1
1048538,5015855,2
1042166,5015856,2
1047451,5015856,1
1026403,5015857,2
1034255,5015857,1
1032679,5015858,1
1044275,5015858,2
1046225,5015859,2
1049145,5015859,1
1031676,5015860,2
1045572,5015860,1
1029987,5015861,2
1035943,5015861,1
1027015,5015862,2
1031234,5015862,1
1046102,5015863,2
1048147,5015863,1
1034194,5015864,2
1040129,5015864,1
1027236,5015865,1
1049378,5015865,2
1030140,5015866,1
1031530,5015867,2
1049132,5015867,1
1041406,5015868,1
1049574,5015868,2
1048374,5015869,1
1049082,5015869,2
1041130,5015870,3
1045118,5015870,1
1046954,5015870,2
1024880,5015871,1
1026199,5015871,3
1026545,5015871,2
1034429,5015871,4
1031178,5015872,3
1032012,5015872,2
1041181,5015872,4
1043522,5015872,1
1039435,5015873,2
1049877,5015873,1
1026153,5015874,1
1036969,5015874,2
1034794,5015875,1
1038060,5015875,2
1044485,5015876,1
1048342,5015876,2
1029513,5015877,1
1049288,5015877,2
1028181,5015878,2
1032760,5015878,1
1049339,5015878,3
1047088,5015879,1
1033068,5015880,1
1045183,5015881,1
1027898,5015882,1
1044080,5015882,2
1046225,5015883,2
1047694,5015883,1
1029900,5015884,2
1048789,5015884,1
1025552,5015885,1
1025563,5015885,2
1049479,5015885,3
1029513,5015886,2
1036697,5015886,3
1037896,5015886,1
1024681,5015887,3
1030388,5015887,2
1033399,5015887,1
1034001,5015888,2
1043003,5015888,1
1044604,5015888,3
1033039,5015889,1
1035075,5015889,2
1029900,5015890,1
1040944,5015890,2
1028542,5015891,1
1035727,5015891,2
1048342,5015892,1
1034593,5015893,3
1035771,5015893,2
1037151,5015893,1
1031676,5015894,1
1034665,5015895,2
1038194,5015895,1
1049102,5015895,3
1032397,5015896,3
1039366,5015896,1
1047837,5015896,2
1041787,5015897,1
1035592,5015898,2
1037444,5015898,1
1032679,5015899,1
1044275,5015899,4
1048420,5015899,3
1048954,5015899,2
1041787,5015900,2
1047111,5015900,1
1027898,5015901,1
1037664,5015901,2
1032137,5015902,2
1032148,5015902,1
1041841,5015902,3
1041391,5015903,1
1049467,5015903,2
1027898,5015904,1
1037703,5015905,2
1043608,5015905,1
1026148,5015906,2
1042348,5015906,3
1048198,5015906,1
1038308,5015907,1
1045673,5015907,3
1048535,5015907,2
1027979,5015908,4
1029898,5015908,3
1038895,5015908,2
1041150,5015908,1
1034194,5015909,2
1040129,5015909,1
1030896,5015910,2
1047088,5015910,1
1036579,5015911,2
1038328,5015911,1
1038194,5015912,3
1039057,5015912,1
1041209,5015912,2
1033470,5015913,1
1040858,5015913,2
1041641,5015913,3
1032133,5015914,2
1041391,5015914,1
1043095,5015914,3
1031055,5015915,3
1037907,5015915,1
1039934,5015915,2
1045602,5015916,1
1048071,5015916,2
1041329,5015917,1
1025577,5015918,3
1039507,5015918,4
1045366,5015918,2
1048147,5015918,1
1038452,5015919,2
1039946,5015919,1
1041979,5015919,3
1024563,5015920,1
1037444,5015920,2
1036446,5015921,1
1041838,5015921,2
1037152,5015922,1
1049161,5015922,2
1030220,5015923,1
1032188,5015923,2
1045118,5015924,2
1045663,5015924,3
1049693,5015924,1
1030792,5015925,3
1026869,5015925,2
1045610,5015925,1
1037081,5015926,1
1047857,5015926,2
1041212,5015927,2
1049806,5015927,1
1024563,5015928,2
1032760,5015928,1
1031802,5015929,1
1036616,5015929,2
1042196,5015929,3
1036240,5015930,1
1038316,5015930,2
1032466,5015931,3
1032760,5015931,1
1047032,5015931,2
1025577,5015932,2
1041280,5015932,1
1025909,5015933,1
1030592,5015934,2
1031926,5015934,1
1036935,5015935,2
1038359,5015935,1
1030801,5015936,2
1049516,5015936,1
1030088,5015937,3
1045124,5015937,1
1045183,5015937,4
1049283,5015937,2
1026496,5015938,1
1027898,5015938,2
1025418,5015939,2
1041790,5015939,3
1048487,5015939,1
1026481,5015940,2
1031315,5015940,1
1034794,5015941,2
1038060,5015941,1
1046541,5015942,1
1047368,5015942,2
1033829,5015943,1
1045856,5015943,3
1048146,5015943,2
1033275,5015944,3
1034877,5015944,2
1039150,5015944,4
1047755,5015944,1
1030896,5015945,2
1038242,5015945,1
1045546,5015946,1
1045572,5015946,2
1025576,5015947,2
1028098,5015947,1
1034565,5015947,6
1040844,5015947,5
1043683,5015947,3
1048495,5015947,4
1039507,5015948,1
1031912,5015949,2
1042745,5015949,1
1037468,5015950,2
1045744,5015950,1
1025574,5015951,1
1031037,5015951,3
1040336,5015951,2
1026441,5015952,3
1032220,5015952,2
1045243,5015952,1
1026441,5015953,1
1032220,5015953,3
1045243,5015953,2
1029811,5015954,3
1033852,5015954,2
1041246,5015954,1
1044720,5015954,4
1045466,5015955,2
1046280,5015955,1
1045466,5015956,1
1037195,5015957,1
1040845,5015957,2
1049919,5015957,3
1040022,5015958,2
1048614,5015958,1
1032947,5015959,1
1035468,5015959,2
1043317,5015960,1
1046631,5015960,2
1036659,5015961,1
1048440,5015961,2
1029916,5015962,3
1041461,5015962,2
1041599,5015962,1
1025504,5015963,2
1049514,5015963,1
1041252,5015964,1
1025327,5015965,2
1032943,5015965,1
1029754,5015966,2
1049144,5015966,1
1032492,5015967,1
1045574,5015967,2
1025715,5015968,3
1030140,5015968,2
1030592,5015968,1
1028243,5015969,2
1038545,5015969,3
1049293,5015969,1
1029900,5015970,1
1038109,5015970,2
1028872,5015971,1
1038048,5015971,2
1037849,5015972,2
1045144,5015972,3
1045665,5015972,1
1030896,5015973,2
1040744,5015973,1
1046102,5015973,3
1024787,5015974,1
1026403,5015974,3
1034255,5015974,2
1025100,5015975,1
1034872,5015976,2
1037979,5015976,1
1044383,5015977,1
1045572,5015977,2
1049145,5015978,1
1031444,5015979,3
1035139,5015979,1
1045124,5015979,2
1028376,5015980,3
1037210,5015980,1
1047978,5015980,2
1024811,5015981,2
1038367,5015981,3
1041280,5015981,1
1035448,5015982,1
1039057,5015982,3
1045631,5015982,4
1046650,5015982,2
1031410,5015983,1
1031970,5015983,2
1027236,5015984,1
1030944,5015985,3
1037376,5015985,4
1041252,5015985,2
1046610,5015985,1
1027979,5015986,3
1040236,5015986,2
1038895,5015986,1
1032618,5015987,1
1035592,5015987,2
1041787,5015987,3
1031912,5015988,1
1032730,5015988,2
1033970,5015989,1
1048342,5015989,2
1034872,5015990,2
1037979,5015990,1
1042845,5015990,3
1025629,5015991,1
1038586,5015991,2
1026165,5015992,1
1044278,5015992,2
1032730,5015993,2
1049397,5015993,1
1038359,5015994,1
1041838,5015994,2
1049835,5015994,3
1042639,5015995,1
1044824,5015995,2
1046280,5015995,3
1044750,5015996,1
1048342,5015996,2
1027007,5015997,1
1045124,5015997,2
1027116,5015998,3
1046694,5015998,2
1047978,5015998,1
1041391,5015999,1
1043095,5015999,2
1024721,5016000,1
1025876,5016000,3
1027827,5016000,2
1025520,5016001,3
1034296,5016001,1
1044872,5016001,2
1038009,5016002,3
1039366,5016002,2
1047687,5016002,1
1028613,5016003,1
1037993,5016003,2
1025100,5016004,2
1030768,5016004,1
1032511,5016004,4
1046092,5016004,3
1025570,5016005,1
1032695,5016005,2
1035592,5016006,1
1049288,5016006,2
1030388,5016007,2
1032619,5016007,1
1042990,5016007,3
1037408,5016008,1
1048135,5016008,2
1025762,5016009,2
1027225,5016009,3
1049283,5016009,1
1037993,5016010,2
1045509,5016010,1
1049145,5016011,1
1033660,5016012,1
1039931,5016012,2
1042513,5016012,3
1027898,5016013,2
1045365,5016013,1
1027299,5016014,2
1028106,5016014,1
1030506,5016014,3
1025542,5016015,2
1047944,5016015,1
1046280,5016016,2
1047612,5016016,1
1041336,5016017,1
1045574,5016017,2
1031676,5016018,3
1037703,5016018,2
1045679,5016018,1
1032707,5016019,1
1037166,5016019,3
1037993,5016019,2
1041576,5016020,1
1045541,5016020,2
1030388,5016021,2
1044003,5016021,3
1045170,5016021,1
1041212,5016022,2
1049806,5016022,1
1032216,5016023,1
1032676,5016023,2
1026000,5016024,2
1035212,5016024,1
1042845,5016024,3
1024848,5016025,1
1033135,5016025,2
1041347,5016025,3
1038244,5016026,1
1043425,5016026,2
1038244,5016027,1
1049660,5016027,2
1033861,5016028,2
1048007,5016028,1
1026403,5016029,3
1041576,5016029,1
1044275,5016029,2
1032197,5016030,2
1047534,5016030,1
1032943,5016031,2
1039896,5016031,1
1032647,5016032,2
1049013,5016032,1
1038359,5016033,1
1041838,5016033,2
1042640,5016033,3
1038060,5016034,1
1043101,5016034,2
1046041,5016035,1
1041009,5016036,1
1045574,5016036,2
1048041,5016036,3
1041252,5016037,1
1031274,5016038,1
1048017,5016038,2
1031912,5016039,2
1032730,5016039,1
1048457,5016039,3
1025023,5016040,3
1027112,5016040,1
1033972,5016040,2
1032012,5016041,3
1037444,5016041,1
1045468,5016041,2
1027236,5016042,3
1048560,5016042,2
1049378,5016042,1
1031866,5016043,1
1033967,5016043,2
1033967,5016044,2
1040744,5016044,1
1043317,5016045,2
1046631,5016045,1
1045886,5016046,1
1048198,5016047,1
1031046,5016048,1
1033655,5016048,2
1047694,5016048,3
1026496,5016049,1
1027898,5016049,2
1031676,5016050,1
1027857,5016051,7
1027974,5016051,6
1031324,5016051,4
1035898,5016051,1
1036684,5016051,3
1036788,5016051,2
1044570,5016051,5
1036788,5016052,1
1047385,5016052,2
1036330,5016053,1
1037994,5016053,2
1025105,5016054,2
1048017,5016054,1
1038586,5016055,3
1040640,5016055,1
1046198,5016055,2
1027979,5016056,5
1038895,5016056,1
1046116,5016056,2
1045020,5016056,4
1049412,5016056,3
1045468,5016057,1
1049132,5016057,3
1049820,5016057,2
1029693,5016058,1
1031404,5016058,2
1028320,5016059,4
1032803,5016059,1
1037436,5016059,3
1046415,5016059,2
1028913,5016060,1
1026668,5016061,2
1039534,5016061,3
1040863,5016061,1
1038060,5016062,1
1043101,5016062,2
1031912,5016063,2
1042745,5016063,1
1030207,5016064,2
1037095,5016064,1
1046694,5016064,3
1024948,5016065,1
1042739,5016065,2
1045020,5016065,3
1025417,5016066,2
1040896,5016066,1
1030376,5016067,1
1035943,5016067,2
1039035,5016068,1
1045572,5016068,2
1036935,5016069,2
