Author_Node_ID,Gender_Label_Refined,Gender_Label_API,API_Confidence
1028882,male,male,98
1029153,male,male,100
1029263,male,male,100
1029368,male,male,100
1029392,male,male,100
1029552,male,male,100
1029657,male,male,100
1029667,male,male,93
1030038,male,male,100
1030194,male,male,100
1030201,male,male,100
1030290,unknown,unknown,0
1030344,unknown,unknown,0
1030359,male,male,100
1030440,male,male,100
1030531,male,unknown,0
1030729,female,female,100
1030734,female,female,100
1031173,unknown,unknown,0
1031443,male,male,89
1031517,male,male,100
1031612,male,male,98
1031706,unknown,unknown,0
1031763,unknown,unknown,0
1031934,male,male,100
1032046,male,male,99
1032079,male,male,99
1032081,male,male,99
1032095,male,male,99
1032193,male,male,99
1032241,male,male,99
1032324,male,male,100
1032403,male,unknown,67
1032713,male,male,100
1032865,unknown,unknown,0
1033171,male,male,98
1033687,unknown,unknown,0
1033701,unknown,unknown,0
1033703,unknown,unknown,0
1033979,male,male,100
1034088,male,unknown,0
1034112,unknown,unknown,0
1034228,unknown,unknown,0
1034289,male,unknown,0
1034310,unknown,unknown,0
1034553,male,male,100
1034610,male,male,99
1034729,male,male,99
1034735,male,male,99
1034772,male,male,99
1035225,male,male,100
1035390,male,male,98
1035681,male,male,99
1035687,male,male,99
1035765,male,male,99
1035870,male,male,99
1035881,male,male,99
1036038,male,male,99
1036111,male,male,99
1036128,male,male,99
1036372,male,male,99
1036387,male,male,99
1036473,male,male,99
1036813,male,male,100
1036829,unknown,unknown,0
1036884,unknown,unknown,0
1037150,female,female,100
1037792,unknown,unknown,0
1037910,male,male,100
1037988,male,unknown,75
1038132,male,male,100
1038747,unknown,unknown,0
1038780,male,unknown,0
1038784,unknown,unknown,0
1038849,unknown,unknown,0
1039174,female,female,98
1039202,female,female,99
1039332,male,male,100
1039338,male,male,100
1039355,male,male,100
1039445,male,male,100
1039671,female,female,100
1040153,male,male,100
1040203,male,male,100
1040252,male,male,100
1040755,male,unknown,64
1040923,unknown,unknown,0
1041149,male,male,100
1041609,male,male,99
1041658,unknown,unknown,0
1041666,unknown,unknown,0
1041748,unknown,unknown,0
1042008,male,male,100
1042295,male,male,100
1042376,male,male,100
1042571,male,male,100
1042710,male,male,96
1043012,unknown,unknown,0
1043084,unknown,unknown,0
1043381,male,male,100
1043389,male,male,98
1043618,male,male,100
1043640,male,male,100
1043690,male,male,100
1043768,male,male,100
1043824,male,male,100
1044286,male,male,100
1044324,male,male,100
1044341,male,male,100
1044528,male,male,100
1044540,male,male,100
1044719,male,male,99
1044770,male,male,99
1044827,male,male,100
1044887,unknown,unknown,0
1045254,female,female,100
1045369,male,male,100
1045552,unknown,unknown,0
1045566,male,male,100
1045581,unknown,unknown,0
1045729,male,female,90
1045782,male,unknown,0
1045805,male,male,100
1045844,unknown,unknown,0
1046241,male,male,97
1046250,male,male,100
1046291,male,male,100
1046387,male,male,100
1046538,male,male,100
1046952,female,female,100
1046996,male,male,100
1047200,male,male,100
1047280,male,male,100
1047747,male,male,96
1047957,unknown,unknown,0
1048216,male,unknown,0
1048224,unknown,unknown,0
1048249,unknown,unknown,0
1048292,unknown,unknown,0
1048352,male,male,100
1048359,male,male,100
1048384,male,male,100
1048590,male,male,100
1048631,male,male,100
1048771,male,male,100
1048778,male,male,100
1049718,male,male,100
1049895,male,male,100
1024494,unknown,unknown,0
1024500,unknown,unknown,0
1024684,male,unknown,0
1025355,male,male,100
1025369,male,male,99
1025372,male,male,99
1025396,female,female,100
1026041,male,male,100
1026519,unknown,unknown,0
1026623,unknown,unknown,0
1026943,male,male,97
1027305,male,male,100
1027439,unknown,unknown,0
1027526,unknown,unknown,0
1027537,unknown,unknown,0
1027718,male,male,92
1027791,male,male,100
1028140,male,male,99
1028288,male,male,100
1028432,male,male,81
1028657,unknown,unknown,0
1028962,male,male,100
1029129,male,male,99
1029266,male,male,100
1029347,male,male,100
1029357,male,male,100
1029449,male,male,100
1029703,male,male,99
1029949,unknown,unknown,69
1029969,male,male,100
1030135,male,male,100
1030153,male,male,100
1030445,male,male,100
1030618,male,male,96
1030728,female,female,100
1030798,male,male,100
1030945,male,male,100
1031077,unknown,unknown,0
1031090,unknown,unknown,0
1031155,unknown,unknown,0
1031217,male,male,100
1031239,male,male,100
1031383,male,male,100
1031473,unknown,unknown,80
1031603,male,male,98
1031694,unknown,unknown,0
1031727,unknown,unknown,0
1031804,unknown,unknown,0
1031845,unknown,unknown,0
1031848,male,male,99
1031982,male,male,100
1032093,male,male,99
1032125,male,male,99
1032246,male,male,99
1032328,female,female,100
1032467,male,male,99
1032772,female,female,100
1032900,male,unknown,0
1033105,male,male,100
1033230,male,male,100
1033297,male,male,100
1033370,male,male,97
1033438,male,male,100
1033540,male,male,96
1033560,male,male,96
1033730,male,male,99
1033909,male,male,100
1034038,unknown,unknown,0
1034075,unknown,unknown,0
1034094,unknown,unknown,0
1034189,unknown,unknown,0
1034195,unknown,unknown,0
1034223,unknown,unknown,0
1034235,unknown,unknown,0
1034304,unknown,unknown,0
1034402,unknown,unknown,0
1034403,unknown,unknown,0
1034452,male,male,99
1034528,male,male,99
1034588,male,male,99
1034609,male,male,99
1034649,male,male,99
1034773,male,male,99
1034774,male,male,99
1034813,male,male,99
1034828,male,male,99
1034845,male,male,99
1035073,male,unknown,67
1035529,female,female,100
1035914,male,male,99
1036170,male,male,99
1036362,male,male,99
1036428,male,male,99
1036627,female,female,100
1036713,male,male,100
1036822,unknown,unknown,0
1036876,unknown,unknown,0
1036907,unknown,unknown,0
1037538,unknown,unknown,0
1037848,unknown,unknown,0
1037857,unknown,unknown,0
1037902,male,male,100
1038019,male,male,100
1038464,unknown,unknown,69
1038483,male,male,99
1038651,unknown,unknown,0
1038720,unknown,unknown,0
1039239,female,female,99
1039283,male,male,100
1039410,male,male,100
1040222,male,male,100
1040231,male,male,100
1040264,male,male,100
1040330,male,male,100
1040353,male,male,100
1040437,male,male,96
1040518,male,male,100
1041099,male,male,100
1041259,male,male,100
1041476,unknown,unknown,0
1041700,unknown,unknown,0
1041786,unknown,unknown,0
1042090,male,male,100
1042134,male,male,100
1042278,male,male,100
1042805,unknown,unknown,0
1042824,unknown,unknown,0
1042901,unknown,unknown,0
1042906,male,unknown,0
1042914,male,unknown,0
1042931,unknown,unknown,0
1042991,unknown,unknown,0
1043083,unknown,unknown,0
1043349,female,female,100
1043356,male,male,100
1043626,male,male,100
1043653,male,male,100
1043658,male,male,100
1043664,male,male,100
1043789,male,male,100
1043894,male,male,100
1043996,male,male,100
1044002,male,male,100
1044161,male,male,100
1044561,male,male,100
1045190,unknown,unknown,52
1045402,male,male,100
1045646,unknown,unknown,69
1046381,male,male,100
1046882,unknown,unknown,0
1047209,male,male,100
1047264,male,male,100
1047295,male,male,100
1047397,male,male,97
1047827,unknown,unknown,0
1048010,male,male,100
1048218,unknown,unknown,0
1048320,unknown,unknown,0
1048357,male,male,98
1048387,male,male,100
1048644,male,male,100
1048658,male,male,100
1048743,male,male,100
1048807,male,male,100
1048881,male,male,100
1049167,unknown,unknown,0
1049175,unknown,unknown,0
1049694,male,male,97
1024532,unknown,unknown,0
1024543,unknown,unknown,0
1024588,unknown,unknown,0
1025040,male,male,100
1025077,male,male,99
1025356,male,male,100
1025606,male,male,93
1025818,male,male,100
1026042,male,male,100
1026154,male,unknown,0
1026187,male,male,100
1026254,male,male,98
1026527,unknown,unknown,0
1026542,unknown,unknown,0
1026570,unknown,unknown,0
1026598,unknown,unknown,0
1026606,unknown,unknown,0
1026648,male,male,100
1026694,female,female,100
1026810,male,male,100
1026919,male,male,100
1026949,female,female,100
1027065,male,unknown,0
1027447,unknown,unknown,0
1027615,male,male,100
1027969,male,unknown,79
1028131,male,male,93
1028291,male,male,100
1028471,unknown,unknown,0
1028671,unknown,unknown,0
1028686,unknown,unknown,0
1028747,unknown,unknown,0
1028782,unknown,unknown,0
1028813,unknown,unknown,0
1028860,male,male,91
1029041,male,male,100
1029088,male,male,95
1029211,male,male,100
1029234,male,male,100
1029374,male,male,100
1029583,unknown,unknown,0
1029927,unknown,unknown,77
1030013,male,male,100
1030045,male,male,100
1030124,male,male,100
1030345,unknown,unknown,0
1030512,male,male,100
1030838,male,male,100
1031103,unknown,unknown,0
1031170,unknown,unknown,0
1031202,male,male,100
1031247,male,male,99
1031452,male,male,100
1031516,male,male,100
1031642,male,male,100
1031719,unknown,unknown,0
1031762,unknown,unknown,0
1031774,unknown,unknown,0
1031778,unknown,unknown,0
1031790,unknown,unknown,0
1031816,unknown,unknown,0
1031830,unknown,unknown,0
1032084,male,male,99
1032131,male,male,99
1032192,male,male,99
1032253,male,male,99
1032566,male,unknown,74
1032742,female,female,100
1032843,unknown,unknown,0
1032847,unknown,unknown,0
1033019,male,male,99
1033143,male,male,99
1033439,male,unknown,0
1033508,male,male,88
1033812,male,male,86
1034021,unknown,unknown,0
1034023,male,unknown,0
1034039,unknown,unknown,0
1034057,unknown,unknown,0
1034121,unknown,unknown,0
1034231,unknown,unknown,0
1034334,unknown,unknown,0
1034412,unknown,unknown,0
1034413,unknown,unknown,0
1034599,male,male,99
1034758,male,male,99
1034781,male,male,99
1034783,male,male,99
1034852,male,male,99
1034874,male,unknown,60
1034974,male,male,100
1035160,female,female,100
1035659,female,female,100
1036036,male,male,99
1036831,unknown,unknown,0
1037487,female,female,88
1037629,male,male,94
1037808,unknown,unknown,0
1037825,unknown,unknown,0
1037921,male,male,100
1038040,male,male,100
1038163,male,male,100
1038186,male,male,92
1038456,male,male,95
1038748,unknown,unknown,0
1038861,unknown,unknown,0
1038878,unknown,unknown,0
1038892,unknown,unknown,0
1039193,female,female,100
1039391,male,male,100
1039559,male,male,100
1039888,unknown,unknown,0
1040021,male,male,100
1040031,unknown,unknown,67
1040042,male,male,100
1040142,male,male,100
1040354,male,male,100
1040361,male,male,100
1040666,male,male,99
1040922,unknown,unknown,0
1041433,male,male,100
1041440,male,male,100
1041518,unknown,unknown,52
1041720,unknown,unknown,0
1042055,male,male,100
1042107,male,male,100
1042125,male,male,100
1042131,male,male,100
1042155,male,male,100
1042276,male,male,100
1042398,male,male,100
1042474,unknown,unknown,0
1042518,male,male,100
1042552,male,male,99
1042903,unknown,unknown,0
1042946,unknown,unknown,0
1043072,unknown,unknown,0
1043080,unknown,unknown,0
1043259,male,male,100
1043457,male,male,100
1043497,male,male,100
1043607,male,male,100
1043670,male,male,100
1043730,male,male,100
1043757,male,male,100
1043763,male,male,100
1043790,male,male,100
1043918,male,male,100
1044058,male,male,100
1044078,male,male,100
1044082,male,male,100
1044244,male,male,100
1044271,male,male,100
1044515,male,male,100
1044606,male,male,100
1044766,male,male,99
1044822,male,male,100
1044911,unknown,unknown,0
1044919,unknown,unknown,0
1044924,unknown,unknown,0
1044928,unknown,unknown,0
1044965,unknown,unknown,0
1045043,unknown,unknown,0
1045048,unknown,unknown,0
1045080,unknown,unknown,0
1045196,male,male,100
1045357,female,female,100
1046016,male,male,97
1046021,female,female,89
1046348,male,male,100
1046428,male,male,100
1046486,male,male,99
1046566,female,female,100
1046803,unknown,unknown,0
1046905,male,male,100
1047036,male,male,100
1047197,male,male,100
1047308,male,male,100
1047426,male,male,99
1047583,male,male,84
1047599,male,male,100
1047602,male,male,100
1047604,male,male,100
1047714,unknown,unknown,0
1047808,unknown,unknown,0
1047976,male,male,83
1048336,unknown,unknown,0
1048341,unknown,unknown,0
1048467,male,male,100
1048612,male,unknown,0
1048823,male,male,100
1048885,male,male,100
1048912,male,male,99
1049189,unknown,unknown,0
1024536,unknown,unknown,0
1024596,unknown,unknown,0
1024605,unknown,unknown,0
1024615,unknown,unknown,0
1024643,unknown,unknown,0
1024655,unknown,unknown,0
1024664,unknown,unknown,0
1025286,male,male,100
1025345,female,female,99
1025521,male,male,100
1025786,male,male,100
1025853,male,male,100
1025918,unknown,unknown,0
1026031,male,male,100
1026058,male,male,100
1026149,male,unknown,0
1026346,male,male,100
1026534,unknown,unknown,0
1026541,unknown,unknown,0
1026886,male,male,100
1026988,male,male,100
1026992,male,male,100
1027139,male,male,100
1027194,male,male,100
1027306,male,male,100
1027494,unknown,unknown,0
1027694,female,female,100
1027859,male,male,100
1028706,unknown,unknown,0
1028717,unknown,unknown,0
1028723,unknown,unknown,0
1028751,unknown,unknown,0
1028756,unknown,unknown,0
1029242,male,male,100
1029312,male,male,100
1029339,male,male,100
1029375,male,male,100
1029672,male,male,93
1029731,male,male,99
1029994,male,male,100
1030054,male,male,100
1030066,male,male,100
1030129,male,male,100
1030141,male,male,100
1030200,unknown,unknown,0
1030265,unknown,unknown,0
1030294,unknown,unknown,0
1030351,unknown,unknown,0
1030486,male,male,100
1030853,male,male,100
1030961,male,male,100
1031123,unknown,unknown,0
1031697,unknown,unknown,0
1031786,unknown,unknown,0
1031819,unknown,unknown,0
1031949,male,male,100
1031967,male,male,100
1031974,male,male,100
1032070,male,male,99
1032464,male,male,98
1032536,male,male,100
1032564,female,female,100
1032720,male,male,98
1032815,unknown,unknown,0
1032963,female,female,100
1032964,female,female,100
1032974,male,male,98
1033089,male,male,100
1033134,male,male,99
1033418,male,male,100
1033423,male,unknown,0
1033436,male,unknown,0
1034051,unknown,unknown,0
1034053,unknown,unknown,0
1034134,unknown,unknown,0
1034135,unknown,unknown,0
1034158,unknown,unknown,0
1034220,unknown,unknown,0
1034311,male,unknown,0
1034313,unknown,unknown,0
1034319,unknown,unknown,0
1034332,unknown,unknown,0
1034400,unknown,unknown,0
1034406,unknown,unknown,0
1034423,unknown,unknown,0
1034498,male,male,100
1034795,male,male,99
1034824,male,male,99
1034853,male,male,99
1034983,male,male,100
1035086,male,unknown,53
1035182,male,male,100
1035262,male,male,100
1035391,male,male,98
1035487,male,male,100
1035694,male,male,99
1035697,male,male,99
1035825,male,male,99
1035850,male,male,99
1036059,male,male,99
1036071,male,male,99
1036392,male,male,99
1036420,male,male,99
1036500,male,male,99
1036736,female,female,96
1036804,male,male,100
1036910,unknown,unknown,0
1036937,male,male,88
1037113,female,female,100
1037299,male,male,100
1037311,male,male,100
1037332,male,male,100
1037517,male,male,100
1037571,male,male,100
1037733,male,male,99
1037755,unknown,unknown,0
1037803,unknown,unknown,0
1038159,male,male,99
1038174,male,male,100
1038466,male,male,99
1038617,female,female,100
1038663,unknown,unknown,0
1038744,unknown,unknown,0
1038756,unknown,unknown,0
1038769,unknown,unknown,0
1038894,unknown,unknown,0
1038902,unknown,unknown,0
1038911,unknown,unknown,0
1038930,female,female,100
1039059,male,male,100
1039295,male,male,99
1039549,male,male,100
1039902,male,male,100
1040102,male,male,100
1040155,male,male,100
1040393,male,male,100
1040760,male,male,100
1040899,unknown,unknown,0
1040933,unknown,unknown,0
1040937,unknown,unknown,0
1040983,unknown,unknown,0
1041064,male,male,100
1041186,unknown,unknown,0
1041585,male,male,100
1041664,unknown,unknown,0
1041668,unknown,unknown,0
1041751,unknown,unknown,0
1041758,unknown,unknown,0
1041932,female,female,100
1042032,male,male,100
1042097,male,male,100
1042121,male,male,100
1042140,male,male,100
1042147,male,male,100
1042288,male,male,100
1042343,male,male,100
1042418,male,male,100
1042499,male,male,100
1042524,male,male,100
1042858,unknown,unknown,0
1042986,unknown,unknown,0
1043042,unknown,unknown,0
1043134,male,male,100
1043222,male,male,100
1043493,male,male,100
1043542,male,male,100
1043840,male,male,100
1043883,male,male,100
1043887,male,male,100
1043906,male,male,100
1043925,male,unknown,0
1043976,male,male,100
1044057,male,male,100
1044140,male,male,100
1044170,male,male,100
1044254,male,male,100
1044400,male,male,100
1044588,male,male,100
1044857,female,female,100
1044908,unknown,unknown,0
1044943,female,unknown,0
1045023,female,unknown,0
1045072,unknown,unknown,0
1045162,male,unknown,76
1045273,male,male,100
1046160,male,male,96
1046182,male,male,100
1046285,male,male,100
1046288,male,male,100
1046568,female,female,100
1046644,male,male,99
1046663,male,unknown,71
1046669,female,female,100
1046687,female,female,100
1046722,male,male,100
1046781,unknown,unknown,0
1046810,unknown,unknown,0
1046827,unknown,unknown,0
1046870,unknown,unknown,0
1046889,unknown,unknown,0
1046922,male,male,100
1046933,male,male,100
1047104,unknown,unknown,78
1047108,male,unknown,0
1047263,male,male,100
1047334,male,male,100
1047573,male,male,100
1047693,male,male,100
1047863,unknown,unknown,0
1048171,male,male,100
1048211,unknown,unknown,0
1048245,unknown,unknown,0
1048459,male,male,100
1048704,male,male,100
1048761,male,male,100
1048832,male,male,100
1048861,male,male,100
1049512,male,unknown,0
1049543,male,unknown,0
1024474,unknown,unknown,0
1024517,unknown,unknown,0
1024666,male,unknown,0
1024673,unknown,unknown,0
1024773,male,male,100
1024917,male,male,99
1024997,male,male,100
1025049,male,male,99
1025467,unknown,unknown,0
1025601,male,male,100
1025945,female,female,99
1026740,male,male,98
1026753,male,male,88
1026764,male,male,100
1027369,male,male,100
1027427,unknown,unknown,0
1027446,unknown,unknown,0
1027561,unknown,unknown,0
1027983,unknown,unknown,57
1028066,unknown,unknown,0
1028088,unknown,unknown,0
1028440,male,male,81
1028669,unknown,unknown,0
1028825,unknown,unknown,0
1028910,male,male,98
1028998,male,male,100
1029154,male,male,100
1029196,male,male,100
1029352,male,male,100
1029970,male,male,100
1030474,male,male,100
1030750,male,male,100
1031108,male,unknown,0
1031608,male,male,98
1031659,male,male,100
1031708,unknown,unknown,0
1031720,unknown,unknown,0
1031748,unknown,unknown,0
1031757,unknown,unknown,0
1031854,male,male,99
1031928,male,male,100
1032027,male,male,89
1032078,male,male,99
1032112,male,male,99
1032119,male,male,99
1032172,male,male,99
1032326,unknown,unknown,0
1032546,male,male,100
1032795,unknown,unknown,0
1032886,unknown,unknown,0
1032888,unknown,unknown,0
1033009,male,male,100
1033173,male,male,98
1033215,male,unknown,0
1033285,male,male,98
1033310,male,male,100
1033415,unknown,unknown,0
1033583,unknown,unknown,59
1033647,unknown,unknown,0
1033766,male,male,100
1033885,male,male,98
1034155,unknown,unknown,0
1034245,unknown,unknown,0
1034511,female,female,100
1034696,male,male,99
1034935,female,female,99
1035061,unknown,unknown,73
1035127,male,male,94
1035201,male,male,100
1035431,unknown,unknown,0
1035534,male,male,100
1035690,male,male,99
1035811,male,male,99
1035986,male,male,99
1036180,male,male,99
1036442,male,male,99
1036449,male,male,99
1036451,male,male,99
1036511,male,male,98
1036634,male,male,100
1036900,unknown,unknown,0
1036970,female,female,93
1036972,unknown,unknown,69
1037148,female,female,100
1037314,male,male,100
1037405,male,male,100
1037539,unknown,unknown,0
1037559,male,unknown,0
1037732,male,male,99
1037747,unknown,unknown,0
1037756,unknown,unknown,0
1037786,unknown,unknown,0
1038165,male,male,100
1038419,male,male,100
1038754,unknown,unknown,0
1038759,unknown,unknown,0
1038762,unknown,unknown,0
1038767,unknown,unknown,0
1038838,unknown,unknown,0
1038885,unknown,unknown,0
1039437,male,male,100
1039713,unknown,unknown,80
1040265,male,male,100
1040442,male,male,96
1040694,male,male,100
1041414,male,male,100
1041416,female,female,100
1041629,male,male,98
1041662,unknown,unknown,0
1041698,unknown,unknown,0
1041745,unknown,unknown,0
1041755,unknown,unknown,0
1041809,male,male,100
1041847,unknown,unknown,70
1042041,male,male,100
1042160,male,male,100
1042207,male,male,100
1042251,male,unknown,0
1042374,male,male,100
1042606,male,male,99
1042655,unknown,unknown,0
1042679,male,male,100
1042711,male,male,96
1042921,male,unknown,0
1042929,unknown,unknown,0
1042935,unknown,unknown,0
1042958,unknown,unknown,0
1042963,unknown,unknown,0
1043518,male,male,99
1043527,female,female,100
1043610,male,male,100
1043629,male,male,100
1044077,male,male,100
1044111,male,male,100
1044130,male,male,100
1044182,male,male,100
1044203,male,male,100
1044226,male,male,100
1044305,male,male,100
1044472,male,unknown,64
1044474,female,female,100
1044599,male,male,100
1044621,male,male,98
1044628,male,male,98
1044650,male,male,100
1044761,male,male,99
1044947,unknown,unknown,0
1045633,female,unknown,0
1045670,male,male,100
1045859,unknown,unknown,77
1046296,male,male,100
1046351,male,male,100
1046500,male,male,99
1046618,male,unknown,0
1046777,unknown,unknown,0
1046855,unknown,unknown,0
1046875,unknown,unknown,0
1046898,unknown,unknown,0
1047129,male,unknown,0
1047152,female,female,100
1047261,male,male,100
1047546,male,male,100
1047625,male,male,100
1047735,male,male,100
1047748,male,male,96
1047841,unknown,unknown,0
1047930,male,male,100
1048293,unknown,unknown,0
1048335,unknown,unknown,0
1048591,male,male,100
1048764,male,male,100
1048904,male,male,88
1049365,unknown,unknown,50
1049511,male,unknown,0
1049866,female,female,100
1024466,unknown,unknown,0
1024544,unknown,unknown,0
1024549,unknown,unknown,0
1024561,unknown,unknown,0
1024570,male,unknown,0
1024944,unknown,unknown,0
1025005,male,male,100
1025081,male,male,99
1025991,female,female,100
1026168,unknown,unknown,76
1026203,unknown,unknown,0
1026309,male,male,98
1026558,male,unknown,0
1026561,unknown,unknown,0
1026724,male,male,98
1026779,male,male,100
1027205,male,male,100
1027221,male,male,100
1027268,male,male,100
1027634,male,male,100
1027679,female,female,99
1027787,male,unknown,0
1027987,female,unknown,57
1028023,male,male,97
1028612,male,unknown,0
1028652,unknown,unknown,0
1028674,unknown,unknown,0
1028719,unknown,unknown,0
1029085,male,male,95
1029193,male,male,100
1029318,male,male,100
1029387,male,male,100
1029404,male,male,100
1029428,male,male,100
1029447,male,male,100
1029448,male,male,100
1029680,female,female,100
1029695,male,male,99
1029787,female,female,99
1030236,unknown,unknown,0
1030412,male,male,100
1030478,male,male,100
1030776,male,male,97
1030806,male,male,99
1030979,male,male,98
1031113,unknown,unknown,0
1031121,unknown,unknown,0
1031140,unknown,unknown,0
1031550,male,male,100
1031825,unknown,unknown,0
1031835,unknown,unknown,0
1032072,male,male,99
1032481,male,male,99
1032539,male,male,100
1032627,male,male,100
1032777,female,female,100
1032834,unknown,unknown,0
1032839,male,unknown,0
1032897,unknown,unknown,0
1033042,male,unknown,0
1033808,female,female,100
1033889,female,unknown,76
1034063,male,unknown,0
1034114,unknown,unknown,0
1034329,unknown,unknown,0
1034340,unknown,unknown,0
1034550,male,male,100
1034616,male,male,99
1034804,male,male,99
1034830,male,male,99
1034954,female,female,100
1034986,male,male,100
1035430,male,unknown,0
1035639,male,male,100
1035649,female,female,82
1035663,male,male,100
1035804,male,male,99
1035828,male,male,99
1035937,male,male,99
1036004,male,male,99
1036075,male,male,99
1036246,male,male,100
1036315,male,male,100
1036388,male,male,99
1036411,male,male,99
1036856,unknown,unknown,0
1036873,unknown,unknown,0
1037062,male,male,100
1037197,female,female,95
1037293,male,male,100
1037338,male,male,100
1037452,male,male,100
1037505,male,unknown,0
1037568,male,male,100
1037674,male,unknown,0
1037868,unknown,unknown,0
1038086,male,unknown,75
1038190,male,male,96
1038445,female,female,100
1038667,unknown,unknown,0
1038782,male,unknown,0
1038831,female,unknown,0
1039209,female,female,99
1039957,female,female,88
1040043,male,male,100
1040082,male,male,100
1040200,male,male,100
1040260,male,male,100
1040543,unknown,unknown,0
1041267,male,male,100
1041370,female,female,100
1041978,male,male,100
1041992,female,female,99
1042143,male,male,100
1042240,unknown,unknown,77
1042267,male,male,100
1042310,male,male,100
1042352,male,male,100
1042592,male,male,99
1042714,female,female,100
1042721,male,unknown,67
1042810,unknown,unknown,0
1042898,unknown,unknown,0
1042972,unknown,unknown,0
1042975,unknown,unknown,0
1043064,unknown,unknown,0
1043434,male,male,98
1043660,male,male,100
1044069,male,male,100
1044149,male,male,100
1044207,male,male,100
1044218,male,male,100
1044258,male,male,100
1044624,male,male,98
1044913,unknown,unknown,0
1045010,unknown,unknown,0
1045114,unknown,unknown,0
1045587,male,male,100
1045809,male,male,100
1046135,female,female,95
1046276,male,male,100
1046283,male,male,100
1046422,male,male,100
1046437,male,male,100
1046488,male,male,99
1046757,male,male,88
1046774,male,male,99
1046776,male,male,99
1046801,unknown,unknown,0
1046848,unknown,unknown,0
1046853,male,unknown,0
1047002,male,male,100
1047021,male,unknown,0
1047079,male,male,100
1047138,male,male,96
1047144,male,male,96
1047199,male,male,100
1047227,male,male,100
1047251,male,male,100
1047802,male,male,100
1047885,unknown,unknown,0
1047886,unknown,unknown,0
1047924,male,male,100
1047951,unknown,unknown,0
1048092,female,female,97
1048232,unknown,unknown,0
1048641,male,male,100
1048709,male,male,100
1048721,male,male,100
1048826,male,male,100
1048874,male,male,100
1049184,unknown,unknown,0
1049367,unknown,unknown,0
1024512,male,unknown,0
1024642,unknown,unknown,0
1025165,male,male,87
1025298,male,male,100
1025757,male,male,100
1025808,male,male,100
1025925,unknown,unknown,65
1026538,unknown,unknown,0
1026723,male,male,98
1026954,female,female,100
1026966,male,male,100
1027319,male,male,100
1027430,unknown,unknown,0
1027567,unknown,unknown,0
1028486,male,male,100
1028506,male,male,99
1028543,male,male,100
1028635,female,female,100
1028855,male,male,91
1029086,male,male,95
1029328,male,male,100
1029553,male,male,100
1029715,male,male,99
1029956,male,male,99
1029975,male,male,100
1030005,male,male,100
1030024,male,male,100
1030242,male,unknown,0
1030503,male,male,100
1030667,female,female,100
1030968,male,unknown,0
1031021,male,male,98
1031326,male,male,100
1031445,male,male,100
1031511,male,male,100
1031552,male,male,100
1031584,male,male,98
1031591,male,male,98
1031808,unknown,unknown,0
1032102,male,male,99
1032271,male,male,100
1032307,male,male,100
1032460,male,male,98
1032463,male,male,98
1032545,male,male,100
1032892,unknown,unknown,0
1033026,male,male,99
1033506,male,male,100
1033598,male,male,100
1033641,male,male,100
1033904,female,female,99
1033938,female,female,100
1034067,male,unknown,0
1034082,male,unknown,0
1034625,male,male,99
1034627,male,male,99
1034742,male,male,99
1034803,male,male,99
1034939,female,female,99
1035087,male,unknown,53
1035375,male,male,100
1035572,unknown,unknown,0
1035654,female,female,100
1035845,male,male,99
1035856,male,male,99
1035863,male,male,99
1035896,male,male,99
1035921,male,male,99
1035948,male,male,99
1036056,male,male,99
1036253,male,male,100
1036380,male,male,99
1036415,male,male,99
1036867,unknown,unknown,0
1037042,male,male,100
1037053,male,male,100
1037347,male,male,100
1037353,male,male,100
1037373,male,male,100
1037397,female,female,88
1037410,male,male,100
1037428,male,male,100
1037804,male,unknown,0
1037919,male,male,100
1037970,female,female,100
1038155,male,male,99
1038642,male,male,92
1038745,unknown,unknown,0
1038787,unknown,unknown,0
1038852,unknown,unknown,0
1038927,male,male,100
1039719,male,male,100
1040120,male,male,100
1040191,male,male,100
1040274,male,male,100
1040341,male,male,100
1041103,male,male,100
1041375,male,unknown,0
1041950,male,male,100
1042715,female,female,100
1043081,unknown,unknown,0
1043184,male,unknown,79
1043327,male,male,100
1043455,male,male,98
1043598,male,male,98
1043706,male,male,100
1043709,male,male,100
1043771,male,male,100
1044029,male,male,100
1044198,male,male,100
1044228,male,male,100
1044233,male,male,100
1044481,male,male,100
1044562,male,male,100
1045091,female,female,100
1045221,male,male,100
1045276,male,male,84
1045518,male,unknown,0
1045538,male,male,100
1045747,unknown,unknown,0
1046049,female,female,99
1046398,male,male,100
1046672,female,female,100
1046788,unknown,unknown,0
1046796,unknown,unknown,0
1047093,unknown,unknown,78
1047228,male,male,100
1047258,male,male,100
1047716,male,unknown,0
1047760,male,male,100
1047765,male,male,100
1047785,male,male,100
1047922,unknown,unknown,71
1047980,male,male,100
1048637,male,male,100
1048705,male,male,100
1048983,male,male,100
1049654,male,unknown,0
1049658,unknown,unknown,0
1024467,unknown,unknown,0
1024492,unknown,unknown,0
1024493,unknown,unknown,0
1024503,unknown,unknown,0
1024790,male,male,100
1024995,male,male,100
1025051,male,male,99
1025432,female,female,99
1025781,male,male,100
1025783,male,male,100
1025796,male,male,100
1025923,male,male,100
1025947,female,female,99
1026050,male,male,100
1026268,male,male,100
1026388,female,female,100
1026458,male,unknown,77
1026514,unknown,unknown,0
1026585,unknown,unknown,0
1026615,unknown,unknown,0
1026739,male,male,98
1027012,male,male,89
1027530,male,unknown,0
