Publication_Node_ID,Year
5013755,1976
5013756,1976
5013757,1976
5013758,1976
5013759,1976
5013760,1976
5013761,1976
5013762,1976
5013763,1976
5013764,1976
5013765,1976
5013766,1976
5013767,1976
5013768,1976
5013769,1976
5013770,1976
5013771,1976
5013772,1976
5013773,1976
5013774,1976
5013775,1976
5013776,1976
5013777,1976
5013778,1976
5013779,1976
5013780,1976
5013781,1976
5013782,1985
5013783,1985
5013784,1985
5013785,1985
5013786,1985
5013787,1985
5013788,1985
5013789,1985
5013790,1985
5013791,1985
5013792,1985
5013793,1985
5013794,1985
5013795,1985
5013796,1985
5013797,1985
5013798,1985
5013799,1985
5013800,1985
5013801,1985
5013802,1985
5013803,1985
5013804,1985
5013805,1985
5013806,1985
5013807,1985
5013808,1985
5013809,1985
5013810,1985
5013811,1985
5013812,1985
5013813,1985
5013814,1985
5013815,1985
5013816,1985
5013817,1985
5013818,1985
5013819,1985
5013820,1985
5013821,1985
5013822,1985
5013823,1985
5013824,1985
5013825,1985
5013826,1985
5013827,1985
5013828,1985
5013829,1985
5013830,1985
5013831,1985
5013832,1985
5013833,1985
5013834,1985
5013835,1985
5013836,1985
5013837,1985
5013838,1985
5013839,1985
5013840,2004
5013841,2004
5013842,2004
5013843,2004
5013844,2004
5013845,2004
5013846,2004
5013847,2004
5013848,2004
5013849,2004
5013850,2004
5013851,2004
5013852,2004
5013853,2004
5013854,2004
5013855,2004
5013856,2004
5013857,2004
5013858,2004
5013859,2004
5013860,2004
5013861,2004
5013862,2004
5013863,2004
5013864,2004
5013865,2004
5013866,2004
5013867,2004
5013868,2004
5013869,2004
5013870,2004
5013871,2004
5013872,2004
5013873,2004
5013874,2004
5013875,2004
5013876,2004
5013877,2004
5013878,2004
5013879,2004
5013880,2004
5013881,2004
5013882,2004
5013883,2004
5013884,2004
5013885,2004
5013886,2004
5013887,2004
5013888,2004
5013889,2004
5013890,2005
5013891,2005
5013892,2005
5013893,2004
5013894,2005
5013895,2005
5013896,2005
5013897,2005
5013898,2005
5013899,2004
5013900,2004
5013901,2005
5013902,2005
5013903,2005
5013904,2005
5013905,2005
5013906,2005
5013907,2005
5013908,2005
5013909,2005
5013910,2005
5013911,2005
5013912,2005
5013913,2005
5013914,2005
5013915,2005
5013916,2005
5013917,2005
5013918,2005
5013919,2005
5013920,2005
5013921,2005
5013922,2005
5013923,2005
5013924,2005
5013925,2005
5013926,2005
5013927,2005
5013928,2005
5013929,2005
5013930,2005
5013931,2005
5013932,2005
5013933,2005
5013934,2005
5013935,2005
5013936,2005
5013937,2005
5013938,2005
5013939,2005
5013940,2005
5013941,2005
5013942,2005
5013943,2005
5013944,2005
5013945,2005
5013946,2006
5013947,2005
5013948,2006
5013949,2006
5013950,2006
5013951,2006
5013952,2006
5013953,2006
5013954,2006
5013955,2006
5013956,2006
5013957,2006
5013958,2006
5013959,2006
5013960,2006
5013961,2006
5013962,2006
5013963,2006
5013964,2006
5013965,2006
5013966,2006
5013967,2006
5013968,2006
5013969,2006
5013970,2006
5013971,2006
5013972,2006
5013973,2006
5013974,2006
5013975,2006
5013976,2006
5013977,2006
5013978,2006
5013979,2006
5013980,2006
5013981,2006
5013982,2006
5013983,2006
5013984,2007
5013985,2006
5013986,2006
5013987,2006
5013988,2006
5013989,2007
5013990,2006
5013991,2007
5013992,2006
5013993,2006
5013994,2006
5013995,2006
5013996,2007
5013997,2006
5013998,2006
5013999,2007
5014000,2006
5014001,2007
5014002,2006
5014003,2007
5014004,2007
5014005,2007
5014006,2007
5014007,2007
5014008,2007
5014009,2007
5014010,2007
5014011,2007
5014012,2007
5014013,2007
5014014,2007
5014015,2007
5014016,2007
5014017,2007
5014018,2007
5014019,2007
5014020,2007
5014021,2007
5014022,2007
5014023,2007
5014024,2007
5014025,2007
5014026,2007
5014027,2007
5014028,2007
5014029,2007
5014030,2007
5014031,2007
5014032,2007
5014033,2007
5014034,2007
5014035,2007
5014036,2007
5014037,2007
5014038,2007
5014039,2007
5014040,2007
5014041,2007
5014042,2007
5014043,2007
5014044,2007
5014045,2007
5014046,2007
5014047,2007
5014048,2007
5014049,2008
5014050,2007
5014051,2007
5014052,2008
5014053,2008
5014054,2008
5014055,2008
5014056,2008
5014057,2008
5014058,2008
5014059,2007
5014060,2008
5014061,2008
5014062,2008
5014063,2008
5014064,2008
5014065,2008
5014066,2008
5014067,2008
5014068,2008
5014069,2008
5014070,2008
5014071,2008
5014072,2008
5014073,2008
5014074,2008
5014075,2008
5014076,2008
5014077,2008
5014078,2008
5014079,2008
5014080,2008
5014081,2008
5014082,2008
5014083,2008
5014084,2008
5014085,2008
5014086,2008
5014087,2008
5014088,2008
5014089,2009
5014090,2008
5014091,2008
5014092,2008
5014093,2008
5014094,2008
5014095,2008
5014096,2008
5014097,2008
5014098,2008
5014099,2008
5014100,2008
5014101,2008
5014102,2008
5014103,2008
5014104,2008
5014105,2008
5014106,2008
5014107,2008
5014108,2008
5014109,2009
5014110,2008
5014111,2009
5014112,2009
5014113,2009
5014114,2009
5014115,2009
5014116,2009
5014117,2009
5014118,2009
5014119,2009
5014120,2009
5014121,2009
5014122,2009
5014123,2009
5014124,2009
5014125,2009
5014126,2009
5014127,2009
5014128,2009
5014129,2009
5014130,2009
5014131,2009
5014132,2009
5014133,2009
5014134,2009
5014135,2009
5014136,2009
5014137,2009
5014138,2009
5014139,2009
5014140,2009
5014141,2009
5014142,2009
5014143,2009
5014144,2009
5014145,2009
5014146,2009
5014147,2009
5014148,2009
5014149,2009
5014150,2009
5014151,2009
5014152,2009
5014153,2009
5014154,2009
5014155,2009
5014156,2009
5014157,2009
5014158,2009
5014159,2009
5014160,2009
5014161,2009
5014162,2009
5014163,2009
5014164,2009
5014165,2009
5014166,2009
5014167,2009
5014168,2010
5014169,2009
5014170,2009
5014171,2010
5014172,2010
5014173,2010
5014174,2010
5014175,2010
5014176,2010
5014177,2010
5014178,2010
5014179,2010
5014180,2010
5014181,2010
5014182,2010
5014183,2010
5014184,2010
5014185,2010
5014186,1986
5014187,1986
5014188,1986
5014189,1986
5014190,1986
5014191,1986
5014192,1986
5014193,1986
5014194,1986
5014195,1986
5014196,1986
5014197,1986
5014198,1986
5014199,1986
5014200,1986
5014201,1986
5014202,1986
5014203,1986
5014204,1986
5014205,1986
5014206,1986
5014207,1986
5014208,1986
5014209,1986
5014210,1986
5014211,1986
5014212,1986
5014213,1986
5014214,1986
5014215,1986
5014216,1986
5014217,1986
5014218,1986
5014219,1986
5014220,1986
5014221,1986
5014222,1986
5014223,1986
5014224,1986
5014225,1986
5014226,1986
5014227,1986
5014228,1986
5014229,1986
5014230,1986
5014231,1986
5014232,1986
5014233,1986
5014234,1986
5014235,1986
5014236,1986
5014237,1986
5014238,1986
5014239,1986
5014240,1986
5014241,1986
5014242,1986
5014243,1986
5014244,2010
5014245,2010
5014246,2010
5014247,2010
5014248,2010
5014249,2010
5014250,2010
5014251,2010
5014252,2010
5014253,2010
5014254,2010
5014255,2010
5014256,2010
5014257,2010
5014258,2010
5014259,2010
5014260,2010
5014261,2010
5014262,2010
5014263,2010
5014264,2010
5014265,2010
5014266,2010
5014267,2010
5014268,2010
5014269,2010
5014270,2010
5014271,2010
5014272,2010
5014273,2010
5014274,2010
5014275,2011
5014276,2011
5014277,2011
5014278,2011
5014279,2011
5014280,2011
5014281,2011
5014282,2011
5014283,2011
5014284,2011
5014285,2011
5014286,2011
5014287,2011
5014288,2011
5014289,2011
5014290,2011
5014291,2011
5014292,2011
5014293,2011
5014294,2011
5014295,2011
5014296,2011
5014297,2011
5014298,2011
5014299,2011
5014300,2011
5014301,2011
5014302,2011
5014303,2011
5014304,2011
5014305,2011
5014306,2011
5014307,2011
5014308,2011
5014309,2011
5014310,2011
5014311,2011
5014312,2011
5014313,2011
5014314,2011
5014315,2011
5014316,2011
5014317,2012
5014318,2012
5014319,2012
5014320,2012
5014321,2012
5014322,2012
5014323,2012
5014324,2012
5014325,2012
5014326,2012
5014327,2012
5014328,2012
5014329,2012
5014330,2012
5014331,2012
5014332,2012
5014333,2012
5014334,2012
5014335,2012
5014336,2012
5014337,2012
5014338,2012
5014339,2012
5014340,2012
5014341,2012
5014342,2012
5014343,2012
5014344,2012
5014345,2012
5014346,2012
5014347,2012
5014348,2012
5014349,2012
5014350,2012
5014351,2012
5014352,2012
5014353,2012
5014354,2013
5014355,2013
5014356,2013
5014357,2013
5014358,2013
5014359,2013
5014360,2013
5014361,2013
5014362,2013
5014363,2013
5014364,2013
5014365,2013
5014366,2013
5014367,2013
5014368,2013
5014369,2013
5014370,2013
5014371,2013
5014372,2013
5014373,2013
5014374,2013
5014375,2013
5014376,2013
5014377,2013
5014378,2013
5014379,2013
5014380,2013
5014381,2013
5014382,1987
5014383,1987
5014384,1987
5014385,1987
5014386,1987
5014387,1987
5014388,1987
5014389,1987
5014390,1987
5014391,1987
5014392,1987
5014393,1987
5014394,1987
5014395,1987
5014396,1987
5014397,1987
5014398,1987
5014399,1987
5014400,1987
5014401,1987
5014402,1987
5014403,1987
5014404,1987
5014405,1987
5014406,1987
5014407,1987
5014408,1987
5014409,1987
5014410,1987
5014411,1987
5014412,1987
5014413,1987
5014414,1987
5014415,1987
5014416,1987
5014417,1987
5014418,1987
5014419,1987
5014420,1987
5014421,1987
5014422,1987
5014423,1987
5014424,1987
5014425,1987
5014426,1987
5014427,1987
5014428,1988
5014429,1988
5014430,1988
5014431,1988
5014432,1988
5014433,1988
5014434,1988
5014435,1988
5014436,1988
5014437,1988
5014438,1988
5014439,1988
5014440,1988
5014441,1988
5014442,1988
5014443,1988
5014444,1988
5014445,1988
5014446,1988
5014447,1988
5014448,1988
5014449,1988
5014450,1988
5014451,1988
5014452,1988
5014453,1988
5014454,1988
5014455,1988
5014456,1988
5014457,1988
5014458,1988
5014459,1988
5014460,1988
5014461,1988
5014462,1988
5014463,1988
5014464,1988
5014465,1988
5014466,1988
5014467,1988
5014468,1988
5014469,1988
5014470,1988
5014471,1988
5014472,1988
5014473,1988
5014474,1988
5014475,1988
5014476,1988
5014477,1988
5014478,1988
5014479,1989
5014480,1989
5014481,1989
5014482,1989
5014483,1989
5014484,1989
5014485,1989
5014486,1989
5014487,1989
5014488,1989
5014489,1989
5014490,1989
5014491,1989
5014492,1989
5014493,1989
5014494,1989
5014495,1989
5014496,1989
5014497,1989
5014498,1989
5014499,1989
5014500,1989
5014501,1989
5014502,1989
5014503,1989
5014504,1989
5014505,1989
5014506,1989
5014507,1989
5014508,1989
5014509,1989
5014510,1989
5014511,1989
5014512,1989
5014513,1989
5014514,1989
5014515,1989
5014516,1989
5014517,1989
5014518,1989
5014519,1989
5014520,1989
5014521,1989
5014522,1989
5014523,1989
5014524,1989
5014525,1989
5014526,1989
5014527,1990
5014528,1990
5014529,1990
5014530,1990
5014531,1990
5014532,1990
5014533,1990
5014534,1990
5014535,1990
5014536,1990
5014537,1990
5014538,1990
5014539,1990
5014540,1990
5014541,1990
5014542,1990
5014543,1990
5014544,1990
5014545,1990
5014546,1990
5014547,1990
5014548,1990
5014549,1990
5014550,1990
5014551,1990
5014552,1990
5014553,1990
5014554,1990
5014555,1990
5014556,1990
5014557,1990
5014558,1990
5014559,1990
5014560,1990
5014561,1990
5014562,1990
5014563,1990
5014564,1990
5014565,1990
5014566,1990
5014567,1990
5014568,1990
5014569,1990
5014570,1991
5014571,1991
5014572,1991
5014573,1991
5014574,1991
5014575,1991
5014576,1991
5014577,1991
5014578,1991
5014579,1991
5014580,1991
5014581,1991
5014582,1991
5014583,1991
5014584,1991
5014585,1991
5014586,1991
5014587,1991
5014588,1991
5014589,1991
5014590,1991
5014591,1991
5014592,1991
5014593,1991
5014594,1991
5014595,1991
5014596,1991
5014597,1991
5014598,1991
5014599,1991
5014600,1991
5014601,1991
5014602,1991
5014603,1991
5014604,1991
5014605,1991
5014606,1991
5014607,1991
5014608,1991
5014609,1991
5014610,1991
5014611,1991
5014612,1991
5014613,1991
5014614,1991
5014615,1991
5014616,1992
5014617,1992
5014618,1992
5014619,1992
5014620,1992
5014621,1992
5014622,1992
5014623,1992
5014624,1992
5014625,1992
5014626,1992
5014627,1992
5014628,1992
5014629,1992
5014630,1992
5014631,1992
5014632,1992
5014633,1992
5014634,1992
5014635,1992
5014636,1992
5014637,1992
5014638,1992
5014639,1992
5014640,1992
5014641,1992
5014642,1992
5014643,1992
5014644,1992
5014645,1992
5014646,1992
5014647,1992
5014648,1992
5014649,1992
5014650,1992
5014651,1992
5014652,1992
5014653,1992
5014654,1992
5014655,1992
5014656,1992
5014657,1992
5014658,1992
5014659,1992
5014660,1992
5014661,1992
5014662,1992
5014663,1992
5014664,1992
5014665,1992
5014666,1992
5014667,1992
5014668,1992
5014669,1992
5014670,1992
5014671,1992
5014672,1992
5014673,1992
5014674,1993
5014675,1993
5014676,1993
5014677,1993
5014678,1993
5014679,1993
5014680,1993
5014681,1993
5014682,1993
5014683,1993
5014684,1993
5014685,1993
5014686,1993
5014687,1993
5014688,1993
5014689,1993
5014690,1993
5014691,1993
5014692,1993
5014693,1993
5014694,1993
5014695,1993
5014696,1993
5014697,1993
5014698,1993
5014699,1993
5014700,1993
5014701,1993
5014702,1993
5014703,1993
5014704,1993
5014705,1993
5014706,1993
5014707,1993
5014708,1993
5014709,1993
5014710,1993
5014711,1993
5014712,1993
5014713,1993
5014714,1993
5014715,1993
5014716,1993
5014717,1993
5014718,1993
5014719,1993
5014720,1993
5014721,1993
5014722,1993
5014723,1993
5014724,1993
5014725,1993
5014726,1993
5014727,1993
5014728,1993
5014729,1993
5014730,1993
5014731,1993
5014732,1993
5014733,1994
5014734,1994
5014735,1994
5014736,1994
5014737,1994
5014738,1994
5014739,1994
5014740,1994
5014741,1994
5014742,1994
5014743,1994
5014744,1994
5014745,1994
5014746,1994
5014747,1994
5014748,1994
5014749,1994
5014750,1994
5014751,1994
5014752,1994
5014753,1994
5014754,1994
5014755,1994
5014756,1994
5014757,1994
5014758,1994
5014759,1994
5014760,1994
5014761,1994
5014762,1994
5014763,1994
5014764,1994
5014765,1994
5014766,1994
5014767,1994
5014768,1994
5014769,1994
5014770,1994
5014771,1994
5014772,1994
5014773,1994
5014774,1994
5014775,1994
5014776,1994
5014777,1994
5014778,1994
5014779,1994
5014780,1994
5014781,1994
5014782,1994
5014783,1994
5014784,1994
5014785,1994
5014786,1994
5014787,1994
5014788,1994
5014789,1977
5014790,1977
5014791,1977
5014792,1977
5014793,1977
5014794,1977
5014795,1977
5014796,1977
5014797,1977
5014798,1977
5014799,1977
5014800,1977
5014801,1977
5014802,1977
5014803,1977
5014804,1977
5014805,1977
5014806,1977
5014807,1977
5014808,1977
5014809,1977
5014810,1977
5014811,1977
5014812,1977
5014813,1977
5014814,1977
5014815,1977
5014816,1977
5014817,1977
5014818,1977
5014819,1977
5014820,1977
5014821,1977
5014822,1977
5014823,1977
5014824,1977
5014825,1977
5014826,1995
5014827,1995
5014828,1995
5014829,1995
5014830,1995
5014831,1995
5014832,1995
5014833,1995
5014834,1995
5014835,1995
5014836,1995
5014837,1995
5014838,1995
5014839,1995
5014840,1995
5014841,1995
5014842,1995
5014843,1995
5014844,1995
5014845,1995
5014846,1995
5014847,1995
5014848,1995
5014849,1995
5014850,1995
5014851,1995
5014852,1995
5014853,1995
5014854,1995
5014855,1995
5014856,1995
5014857,1995
5014858,1995
5014859,1995
5014860,1995
5014861,1995
5014862,1995
5014863,1995
5014864,1995
5014865,1995
5014866,1995
5014867,1995
5014868,1995
5014869,1995
5014870,1995
5014871,1995
5014872,1995
5014873,1995
5014874,1995
5014875,1995
5014876,1995
5014877,1995
5014878,1995
5014879,1995
5014880,2013
5014881,2013
5014882,2014
5014883,2013
5014884,2013
5014885,2013
5014886,2013
5014887,2013
5014888,2014
5014889,2013
5014890,2013
5014891,2014
5014892,2013
5014893,2014
5014894,2014
5014895,2014
5014896,2014
5014897,2014
5014898,2014
5014899,2014
5014900,2014
5014901,2014
5014902,2014
5014903,2014
5014904,2014
5014905,2014
5014906,2014
5014907,2014
5014908,2014
5014909,2014
5014910,2014
5014911,2014
5014912,2014
5014913,2014
5014914,2014
5014915,2014
5014916,2014
5014917,2014
5014918,2014
5014919,2014
5014920,2014
5014921,2014
5014922,2014
5014923,2014
5014924,2014
5014925,2014
5014926,2014
5014927,2014
5014928,2014
5014929,2014
5014930,2014
5014931,2014
5014932,2014
5014933,2014
5014934,2014
5014935,2014
5014936,2014
5014937,2014
5014938,2014
5014939,2014
5014940,2014
5014941,2014
5014942,2014
5014943,2014
5014944,2014
5014945,2014
5014946,2014
5014947,2014
5014948,2015
5014949,2015
5014950,2014
5014951,2015
5014952,2014
5014953,2015
5014954,2014
5014955,2014
5014956,2014
5014957,2015
5014958,2015
5014959,2015
5014960,2015
5014961,2015
5014962,2015
5014963,2015
5014964,2015
5014965,2015
5014966,2015
5014967,2015
5014968,2015
5014969,2015
5014970,2015
5014971,2015
5014972,2015
5014973,2015
5014974,2015
5014975,2015
5014976,2015
5014977,2015
5014978,2015
5014979,2015
5014980,2015
5014981,2015
5014982,2015
5014983,2015
5014984,2015
5014985,2015
5014986,2015
5014987,2015
5014988,2015
5014989,2015
5014990,2015
5014991,2015
5014992,2015
5014993,2015
5014994,2015
5014995,2015
5014996,2015
5014997,2015
5014998,2015
5014999,2015
5015000,2015
5015001,2015
5015002,2015
5015003,2015
5015004,2015
5015005,2016
5015006,2016
5015007,2016
5015008,2016
5015009,2016
5015010,2016
5015011,2016
5015012,2016
5015013,2016
5015014,2016
5015015,2016
5015016,2016
5015017,2016
5015018,2016
5015019,2016
5015020,2016
5015021,2016
5015022,2016
5015023,2016
5015024,2016
5015025,2016
5015026,2016
5015027,2016
5015028,2016
5015029,2016
5015030,2016
5015031,2016
5015032,2016
5015033,2016
5015034,2016
5015035,2016
5015036,2016
5015037,2016
5015038,2016
5015039,2016
5015040,2016
5015041,2016
5015042,2016
5015043,2016
5015044,2016
5015045,2016
5015046,2016
5015047,2016
5015048,2016
5015049,2016
5015050,2016
5015051,2016
5015052,2016
5015053,2016
5015054,2016
5015055,2016
5015056,2016
5015057,2016
5015058,2016
5015059,2016
5015060,2016
5015061,2016
5015062,2016
5015063,2016
5015064,2016
5015065,2016
5015066,2016
5015067,2016
5015068,2016
5015069,2016
5015070,2016
5015071,2016
5015072,2016
5015073,2016
5015074,2016
5015075,2016
5015076,2016
5015077,2016
5015078,2016
5015079,2016
5015080,2016
5015081,2016
5015129,1996
5015130,1996
5015131,1996
5015132,1996
5015133,1996
5015134,1996
5015135,1996
5015136,1996
5015137,1996
5015138,1996
5015139,1996
5015140,1996
5015141,1996
5015142,1996
5015143,1996
5015144,1996
5015145,1996
5015146,1996
5015147,1996
5015148,1996
5015149,1996
5015150,1996
5015151,1996
5015152,1996
5015153,1996
5015154,1996
5015155,1996
5015156,1996
5015157,1996
5015158,1996
5015159,1996
5015160,1996
5015161,1996
5015162,1996
5015163,1996
5015164,1996
5015165,1996
5015166,1996
5015167,1996
5015168,1996
5015169,1996
5015170,1996
5015171,1996
5015172,1996
5015173,1996
5015174,1996
5015175,1996
5015176,1996
5015177,1996
5015178,1996
5015179,1996
5015180,1996
5015181,1996
5015182,1996
5015183,1996
5015184,1997
5015185,1997
5015186,1997
5015187,1997
5015188,1997
5015189,1997
5015190,1997
5015191,1997
5015192,1997
5015193,1997
5015194,1997
5015195,1997
5015196,1997
5015197,1997
5015198,1997
5015199,1997
5015200,1997
5015201,1997
5015202,1997
5015203,1997
5015204,1997
5015205,1997
5015206,1997
5015207,1997
5015208,1997
5015209,1997
5015210,1997
5015211,1997
5015212,1997
5015213,1997
5015214,1997
5015215,1997
5015216,1997
5015217,1997
5015218,1997
5015219,1997
5015220,1997
5015221,1997
5015222,1997
5015223,1997
5015224,1997
5015225,1997
5015226,1997
5015227,1997
5015228,1997
5015229,1997
5015230,1997
5015231,1997
5015232,1998
5015233,1998
5015234,1998
5015235,1998
5015236,1998
5015237,1998
5015238,1998
5015239,1998
5015240,1998
5015241,1998
5015242,1998
5015243,1998
5015244,1998
5015245,1998
5015246,1998
5015247,1998
5015248,1998
5015249,1998
5015250,1998
5015251,1998
5015252,1998
5015253,1998
5015254,1998
5015255,1998
5015256,1998
5015257,1998
5015258,1998
5015259,1998
5015260,1998
5015261,1998
5015262,1998
5015263,1998
5015264,1998
5015265,1998
5015266,1998
5015267,1998
5015268,1998
5015269,1998
5015270,1998
5015271,1998
5015272,1998
5015273,1998
5015274,1998
5015275,1998
5015276,1998
5015277,1998
5015278,1998
5015279,1998
5015280,1998
5015281,1998
5015282,1998
5015283,1998
5015284,1999
5015285,1999
5015286,1999
5015287,1999
5015288,1999
5015289,1999
5015290,1999
5015291,1999
5015292,1999
5015293,1999
5015294,1999
5015295,1999
5015296,1999
5015297,1999
5015298,1999
5015299,1999
5015300,1999
5015301,1999
5015302,1999
5015303,1999
5015304,1999
5015305,1999
5015306,1999
5015307,1999
5015308,1999
5015309,1999
5015310,1999
5015311,1999
5015312,1999
5015313,1999
5015314,1999
5015315,1999
5015316,1999
5015317,1999
5015318,1999
5015319,1999
5015320,1999
5015321,1999
5015322,1999
5015323,1999
5015324,1999
5015325,1999
5015326,1999
5015327,1999
5015328,1999
5015329,1999
5015330,2000
5015331,2000
5015332,2000
5015333,2000
5015334,2000
5015335,2000
5015336,2000
5015337,2000
5015338,2000
5015339,2000
5015340,2000
5015341,2000
5015342,2000
5015343,2000
5015344,2000
5015345,2000
5015346,2000
5015347,2000
5015348,2000
5015349,2000
5015350,2000
5015351,2000
5015352,2000
5015353,2000
5015354,2000
5015355,2000
5015356,2000
5015357,2000
5015358,2000
5015359,2000
5015360,2000
5015361,2000
5015362,2000
5015363,2000
5015364,2000
5015365,2000
5015366,2000
5015367,2000
5015368,2000
5015369,2000
5015370,2000
5015371,2001
5015372,2001
5015373,2001
5015374,2001
5015375,2001
5015376,2001
5015377,2001
5015378,2001
5015379,2001
5015380,2001
5015381,2001
5015382,2001
5015383,2001
5015384,2001
5015385,2001
5015386,2001
5015387,2001
5015388,2001
5015389,2001
5015390,2001
5015391,2001
5015392,2001
5015393,2001
5015394,2001
5015395,2001
5015396,2001
5015397,2001
5015398,2001
5015399,2001
5015400,2001
5015401,2001
5015402,2001
5015403,2001
5015404,2001
5015405,2001
5015406,2001
5015407,2001
5015408,2001
5015409,2001
5015410,2001
5015411,2001
5015412,2001
5015413,2001
5015414,2001
5015415,2001
5015416,2001
5015417,2001
5015418,2001
5015419,2001
5015420,2002
5015421,2002
5015422,2002
5015423,2002
5015424,2002
5015425,2002
5015426,2002
5015427,2002
5015428,2002
5015429,2002
5015430,2002
5015431,2002
5015432,2002
5015433,2002
5015434,2002
5015435,2002
5015436,2002
5015437,2002
5015438,2002
5015439,2002
5015440,2002
5015441,2002
5015442,2002
5015443,2002
5015444,2002
5015445,2002
5015446,2002
5015447,2002
5015448,2002
5015449,2002
5015450,2002
5015451,2002
5015452,2002
5015453,2002
5015454,2002
5015455,2002
5015456,2002
5015457,2002
5015458,2002
5015459,2002
5015460,2002
5015461,2002
5015462,2002
5015463,2002
5015464,2002
5015465,2002
5015466,2002
5015467,2003
5015468,2003
5015469,2003
5015470,2003
5015471,2003
5015472,2003
5015473,2003
5015474,2003
5015475,2003
5015476,2003
5015477,2003
5015478,2003
5015479,2003
5015480,2003
5015481,2003
5015482,2003
5015483,2003
5015484,2003
5015485,2003
5015486,2003
5015487,2003
5015488,2003
5015489,2003
5015490,2003
5015491,2003
5015492,2003
5015493,2003
5015494,2003
5015495,2003
5015496,2003
5015497,2003
5015498,2003
5015499,2003
5015500,2003
5015501,2003
5015502,2003
5015503,2003
5015504,2003
5015505,2003
5015506,2003
5015507,2003
5015508,2003
5015509,2003
5015510,1978
5015511,1978
5015512,1978
5015513,1978
5015514,1978
5015515,1978
5015516,1978
5015517,1978
5015518,1978
5015519,1978
5015520,1978
5015521,1978
5015522,1978
5015523,1978
5015524,1978
5015525,1978
5015526,1978
5015527,1978
5015528,1978
5015529,1978
5015530,1978
5015531,1978
5015532,1978
5015533,1978
5015534,1978
5015535,1978
5015536,1978
5015537,1978
5015538,1978
5015539,1978
5015540,1978
5015541,1979
5015542,1979
5015543,1979
5015544,1979
5015545,1979
5015546,1979
5015547,1979
5015548,1979
5015549,1979
5015550,1979
5015551,1979
5015552,1979
5015553,1979
5015554,1979
5015555,1979
5015556,1979
5015557,1979
5015558,1979
5015559,1979
5015560,1979
5015561,1979
5015562,1979
5015563,1979
5015564,1979
5015565,1979
5015566,1979
5015567,1979
5015568,1979
5015569,1979
5015570,1979
5015571,1979
5015572,1979
5015573,1979
5015574,1979
5015575,1979
5015576,1979
5015577,1979
5015578,1980
5015579,1980
5015580,1980
5015581,1980
5015582,1980
5015583,1980
5015584,1980
5015585,1980
5015586,1980
5015587,1980
5015588,1980
5015589,1980
5015590,1980
5015591,1980
5015592,1980
5015593,1980
5015594,1980
5015595,1980
5015596,1980
5015597,1980
5015598,1980
5015599,1980
5015600,1980
5015601,1980
5015602,1980
5015603,1980
5015604,1980
5015605,1980
5015606,1980
5015607,1980
5015608,1980
5015609,1980
5015610,1980
5015611,1980
5015612,1980
5015613,1980
5015614,1980
5015615,1980
5015616,1980
5015617,1980
5015618,1980
5015619,1980
5015620,1980
5015621,1980
5015622,1980
5015623,1980
5015624,1980
5015625,1980
5015626,1980
5015627,1980
5015628,1980
5015629,1981
5015630,1981
5015631,1981
5015632,1981
5015633,1981
5015634,1981
5015635,1981
5015636,1981
5015637,1981
5015638,1981
5015639,1981
5015640,1981
5015641,1981
5015642,1981
5015643,1981
5015644,1981
5015645,1981
5015646,1981
5015647,1981
5015648,1981
5015649,1981
5015650,1981
5015651,1981
5015652,1981
5015653,1981
5015654,1981
5015655,1981
5015656,1981
5015657,1981
5015658,1981
5015659,1981
5015660,1981
5015661,1981
5015662,1981
5015663,1981
5015664,1981
5015665,1981
5015666,1981
5015667,1981
5015668,1981
5015669,1981
5015670,1981
5015671,1981
5015672,1981
5015673,1981
5015674,1981
5015675,1981
5015676,1981
5015677,1981
5015678,1981
5015679,1981
5015680,1981
5015681,1981
5015682,1981
5015683,1982
5015684,1982
5015685,1982
5015686,1982
5015687,1982
5015688,1982
5015689,1982
5015690,1982
5015691,1982
5015692,1982
5015693,1982
5015694,1982
5015695,1982
5015696,1982
5015697,1982
5015698,1982
5015699,1982
5015700,1982
5015701,1982
5015702,1982
5015703,1982
5015704,1982
5015705,1982
5015706,1982
5015707,1982
5015708,1982
5015709,1982
5015710,1982
5015711,1982
5015712,1982
5015713,1982
5015714,1982
5015715,1982
5015716,1982
5015717,1982
5015718,1982
5015719,1982
5015720,1982
5015721,1982
5015722,1982
5015723,1982
5015724,1982
5015725,1982
5015726,1982
5015727,1982
5015728,1982
5015729,1982
5015730,1982
5015731,1982
5015732,1983
5015733,1983
5015734,1983
5015735,1983
5015736,1983
5015737,1983
5015738,1983
5015739,1983
5015740,1983
5015741,1983
5015742,1983
5015743,1983
5015744,1983
5015745,1983
5015746,1983
5015747,1983
5015748,1983
5015749,1983
5015750,1983
5015751,1983
5015752,1983
5015753,1983
5015754,1983
5015755,1983
5015756,1983
5015757,1983
5015758,1983
5015759,1983
5015760,1983
5015761,1983
5015762,1983
5015763,1983
5015764,1983
5015765,1983
5015766,1983
5015767,1983
5015768,1983
5015769,1983
5015770,1983
5015771,1983
5015772,1983
5015773,1983
5015774,1983
5015775,1983
5015776,1983
5015777,1983
5015778,1983
5015779,1983
5015780,1983
5015781,1984
5015782,1984
5015783,1984
5015784,1984
5015785,1984
5015786,1984
5015787,1984
5015788,1984
5015789,1984
5015790,1984
5015791,1984
5015792,1984
5015793,1984
5015794,1984
5015795,1984
5015796,1984
5015797,1984
5015798,1984
5015799,1984
